id,question,choice_A,choice_B,choice_C,choice_D,choice_E,answerKey,light_1,light_2,light_3,medium_1,medium_2,medium_3,strong_1,strong_2,strong_3
706cbc0fdb4653a8e2403e00d8496741,Putting on a professional stage play requires what kind of effort?,serious,having fun,laugh,musical,doing nothing,A,What kind of effort does it take to put on a professional stage play?,Which kind of effort is required to put on a professional stage play?,What kind of effort do you require to put on a professional stage play?,Which sort of effort must one put on a professional stage play?,What type of effort do you need to put on a professional stage play?,What kind of effort does it require to put on a professional stage play?,There is actually no need for a professional stage play - which kind of effort?,Which kind of effort is required to put on a professional stage show?,For what set piece of performance a professional stage show requires?
549131a7642ca3a53182e0e87bd8add8,What area would you find a large number of wheat fields?,countryside,mill,bread,eat cake,farmer's field,A,What area would you find a large number of wheat fields in?,What area would find a large number of wheat fields?,In what area would you find a large number of wheat fields?,What area would you find a large number of wheat fields in?,In what area would you find a large number of wheat fields?,Which area would you find a large number of wheat fields in?,What area might you find a large number of wheat fields in?,Which area would you find a large number of wheat fields in?,What area would you find a large number of grains fields?
311e343ebc62c13735781744eb2b7b77,Sam and June bought loose corn because it was less expensive than what other variety?,footloose,bound,packaged,cobbed,compact,C,,,,Sam and June bought loose corn because it was cheaper than any other variety?,Sam and June purchased loose corn because it was less expensive than what other variety?,Sam and June bought loos corn because it was less expensive than what other variety?,Sam and June purchased loose corn because it was less expensive than that other variety?,Sam and June bought loose corn because it was less costly than the other variety?,"Sam and June bought loose corn, because it was less expensive than what other variety they equilled?"
7a15e05ae265b9022c3f850e9aae796e,What happens inside of you when you have anger?,destroy enemy,write letter,explode,punch,release energy,E,What happens inside you when you have anger?,,,What happens inside you when you have anger?,,,What occurs inside you when you have anger?,What happens inside of you when you have anger at?,In what place of bringing you anger?
772d39d3c792a578926e1c99a3815773,What is the furthest emotion away from unhappy?,glad,joyful,happy,delighted,happy,B,What is the farthest emotion away from unhappy?,What is the furthest emotion away from the unhappy?,What is the farthest emotion from the unhappy?,What is the furthest emotion from unhappy?,What is the furthest emotion away from the unhappy?,What is the furthest emotion away from being unhappy?,What is the distantst emotion from the unhappy?,What is the farthest emotion away from unhappy?,What is the furthest emotion from unwanted?
a2961571b9e6f9041b8631d631d8d9e0,Sam went climbing but wasn't good at it. He was nimble and had what?,fingers,dexterity,skill,muscles,strength,B,"Sam went climbing, but was not good at it, he was nimble and had what?","Sam went climbing, but was not good at it, he was nimble and what?","Sam went climbing, but wasn't good at it, he was nimble and what?",Sam went climbing but was not good at it: he was nimble and had what?,Sam went climbing but wasn't good at it. He was nimble and what?,Sam went climbing but was not good at it: he was agile and had what?,Sam started climbing but wasn't good at it; he was nimble and had this?,"Sam went to climbing, but wasn’t good at it... he was nimble and had what?","Sam went climbing, but was not good at it. He was nimble and what?"
49168fde7afd20f1ce1b826a19b2c214,Rap is not usually associate with what music often performed by an orchestra?,folk,rock,good music,country music,classical,E,Rap is usually not associated with what music is often performed by an orchestra?,Rap is not usually associated with what music is often performed by an orchestra?,,Rap is generally not associated with what music performed by an orchestra often?,Rap is generally not associated with what music is often performed by an orchestra?,Rap is usually not associated with what music often performed by an orchestra?,This is usually nothing associated to what music is often performed by an orchestra?,Rap is usually associated with the music of which is often performed by an orchestra?,Rap is usually not associated with what music often performed by an orchestra?
d365ed78590354f1bda41068fa5cae27,"The student was contemplating the problem, that's when he made the what that led him to the answer?",action,discovery,reflection,deciding,thinking,B,"The student was contemplating the problem, that's when he made what led him to the answer?","The student was contemplating the problem, that is when he made the what led him to the answer?","The student was contemplating the problem, that is when he made what led him to the answer?","The student was pondering the problem, that is when he made the what led him to the answer?","The student was contemplating the problem, that is when he made what led him to the answer?",The student was contemplating the problem and then he made what led him to the answer?,The student looked into the problem when he made what led him to the answer?,"The student was contemplating the problem, that's when he made what he led him to the answer?","The student was contemplating the issue, that is when he made what lead him to the answer?"
b0d19d6d4884459657ea939444d256c6,What are you about to do If you're going to study in a library?,concentrating,concentration,settle down,read books,concentrate,D,What are you about to do if you are going to study in a library?,What are you about to do if you want to study in a library?,,What are you about to do if you are studying in a library?,What are you about to do if you are going to study in a library?,What are you going to do if you are going to study in a library?,What are you about to do if you have plans of studying in a library?,If you go to study in a library?,3) This is what you are about to do if you are at a library to study?
a8289ae1bf7e2364dbfe95b4a105d4a7,What do children like to do on a ranch?,pet the horses,ride horses,play games,watch tv,learn together,B,,,,,,,In a ranch what do children like to do?,What do they like doing on a ranch?,What do children want to do in a rancher?
45a024e66b1736450ab627906cd0cb36,"The roommates were young and irresponsible, it was always a mess at their what?",apartment,table,office,desk,closet,A,The roommates were young and irresponsible; it was always a mess at what?,The roommates were young and irresponsible; it was always a mess at what they were?,,"The roommates were young and irresponsible, it was always a mess at what they were?","The roommates were young and irresponsible, it was always a mess at what?","Roommates were young and irresponsible, it was always a mess at what?","When their roommates were young and untrustworthy, it was always a mess at what they shared the space for?","The roommates were young and irresponsible, and always at what was a mess?","The roommates were young and irresponsible, as always it was a mess at their WHERE?"
0dd1e5289b7d3e5e74dc397d955ba4ab,Where is an athlete likely to be showcased by local fans?,sporting event,museum,stadium,locker room,olympics,A,Where is an athlete likely to be portrayed by local fans?,Where is an athlete likely to be exhibited by local fans?,Where is an athlete likely to be viewed by local fans?,Where is an athlete likely to be vouched by local fans?,Where is an athlete likely to be exhibited by local fans?,Where is a player likely to be shown by local fans?,Where is an athlete likely to be featured by local fans?,Where is a likely contender for local fanage?,Where is likely to be showcased by local fans an athlete?
54ff7fdb23e7145db3995ae3425e7e2d,"It was a very expensive wristwatch, when he wasn't wearing it he kept it displayed in it's what?",jewelery box,hock,jewelry store,case,dresser,D,"It was a very expensive wristwatch, when he was not wearing it he kept it in what form?","It was a very expensive wristwatch, when he wasn't wearing it he kept it in what?","It was a very expensive wristwatch, when he was not wearing it he kept it in what condition?","It was a very expensive wristwatch, when he wasn't wearing it he kept it displaying in what fashion?",It was a very expensive wristwatch and when he wasn't wearing it he kept it displayed what?,It was a very expensive wristwatch and when he was not wearing it he kept it in what kind of form?,It was a very expensive wristwatch; when he wasn't wearing it he displayed it as what?,It was a very expensive watch - when he was not wearing it - kept it displayed in what condition?,When he was not wearing it he kept the watch in what?
079f94ba8a6015bc40f59f614326a38c,"Some might say that if you want to do something that results in changing society then you need to start from within, to do this what would you be doing?",riots,vote,change yourself,social activism,change clothes,C,"Some might say that if you want to do something that results in a change in society then you need to start from within, what would you be doing to do this?","Some might say that if you want to do something that results in a change in society then you need to start from within, to do this what would you be doing?","Some might say that if you want to do something that results in a change in society, then you need to start from within to do this. What would you be doing to do this?",Some might say that if you want to do something that results in changing society you need to start from within. To do this what would you be doing?,"Some might say that if you want to do something that leads to a change in society then you need to start from within. To do this, what would you be doing?","Some might say that if you want to do something that results in a changing society then you must start from within, what would you do to do this?","Some might say that if you want to do something that results in an incomparable society then you can start from within, to do that, what would you be doing?",Some would say that you need to start from within to do something that will change the society; what would you be doing to do this?,"Some might say that if you do something that results in society changing you first need to start from within, what would you be doing for that?"
feedbb011fd63ce0cbc2c23a2cab3cc9,"Although he didn't reply to the email, what did he do with it since he found it funny?",ignore,delete,forward,question,ask,C,"Although he did not reply to the email, what did he do with it since he found it funny?",,,"Although he didn't respond to the email, what did he do with it since he found it funny?","Although he did not reply to the email, what did he do with it since he found it funny?","Even though he did not respond to the email, what did he do with it since he found it funny?","Even though he did not respond to the email, what did he do with it because he found it funny?","Though he did not reply to the email, what did he do with it since he found it funny?",Although he didn't respond to the email what did he do with it since he found it funny?
813379f6e687df97e525b649c38c9896,What event would soldiers be trained to use explosive devices?,bomb,construction site,landmine,emergency,war,E,What event would be trained the soldiers to use explosive devices?,What would be the event in which soldiers would be trained to use explosive devices?,What event would be trained soldiers to use explosive devices?,What event would be trained to use explosive devices?,In what event would soldiers be trained to use explosive devices?,What event would the soldiers be trained to use explosive devices?,At what scene would soldiers have to use explosive devices?,On what event would the soldiers be trained to use explosive devices?,What intervention would be trained so that soldiers would use explosive devices?
bd77144df7eb9b70f7e967d8a5e823f6,"The cover was a hindrance to the diners, so what did they do with it?",underneath,opening,divert suspicion,leave open,landcover,D,"The cover was a barrier to the diners, so what did they do with it?","The cover was a hurdle to the diners, so what did they do with it?","The cover was a hinderance to the diners, so what did they do with it?","The cover was a danger to the diners, so what did they do with it?",The cover was a hiccup for the diners so what did they do with it?,"The cover was a barrier to diners, so what did they do with it?","The cover was a obstacle to the diners, so how did they do with it?",So what did they do with the cover?,"The shell was a nuisance for diners, so what did they do with it?"
f63b27133fcef1daaf62fa4047fd5f45,If a human hits their hand on something it is their own what that caused it?,muscles,inner voices,two arms,one body,stupidity,E,"If a human hits their hand on something, what caused it?",If a human hits their hand on something it is their own fault - what caused it?,If a human hits their hand on something it is their own what caused it?,"When a human hits on something, it is their own fault that it caused?",If a human hits his hand on something it is their own cause - what caused it?,When a human hits their hand on something it is what caused it?,"If a human hits its hand on something, it is their own thing that caused it?","If a human hits their hand on something, it is their own what caused it?",If a human hits something on their hand that is what caused it?
b81dc8582cbc36f986760088f50fdd1e,"In a barbershop, what is the most important tool the barber uses?",commercial area,razor,water,city,scissors,B,What is the most important tool used by a barber in a barber shop?,What is the most important tool used by the barber in a barbershop?,What is the most important tool in a barbershop?,What is the most important tool in a barbershop?,What is the most important tool used by the barber in a barbershop?,"In a barber shop, what is the most important tool the barber uses?",When is the key tool utilised by a barber in a barbershop?,What is the most important instrument used in a barber shop?,What is the most important tool used in a barber shop?
8c2c06de381e94dcf7d6fc28c6161280,Where are you if you've paid to be in a dinning room?,own home,table to eat on,mansion,restaurant,table to eat on,D,Where are you if you have paid to be in a dining room?,Where are you if you have paid to be in a dinning room?,Where are you if you paid to be in a dinning room?,Where are you if you paid to be in a dining room?,Where are you if you've paid to be in a dining room?,Where are you if you have paid to be in a dining room?,If you pay to be in a dinning room are you where?,Where you are if you have paid to be in a dinning room?,How are you if paid to be in a dining room?
8a6c66523adf3436972b0c1bdea304b8,What can you use hear other people but not be heard yourself?,television,radio,telephone,mouth,song,B,What can you hear other people but not be heard by yourself?,What can you use to hear other people but not be heard yourself?,What can you use hear other people but not be heard by yourself?,What can you hear other people but not be heard yourself?,What can you hear other people but not be heard by yourself?,What do you use to hear other people but not hear yourself?,"What used can you hear others, but should not be heard again yourself?","What also can you use to hear other people, but not be heard yourself?",What can you use to hear other people but not heard yourself?
5d99898aa689654fe8aa3c4a9c98fb7d,"When you are expressing yourself by yelling after getting a bruise, what are you feeling?",self pity,communication,understood,pain,embarrassment,D,What are you feeling when you express yourself by yelling after a bruise?,What are you feeling when you are expressing yourself by yelling after a bruise?,What are you feeling when you express yourself by yelling after getting a bruise?,What are you feeling when you express yourself by yelling after getting a bruise?,What are you feeling when you express yourself by yelling after you get a bruise?,"When you yell after you get a bruise, what are you feeling?",What are you feeling when you are expressing yourself by yelling after getting a bruise?,How are you feeling when you voice from after a bruise?,What are you feeling when you say shouting after getting a bruise?
b4fa33eb5ed360383f91d84b8d3690cd,"If someone was in much pain they may need medicine, they would probably go where?",pharmacy or medicine cabinet,hospital,bathroom,jar,mug,B,,,,"If someone was in much pain they may need medicine, they would likely go where?","If someone was in much pain, they could possibly need medicine, so they would likely go where?","If someone was in much pain they could need medicine, they would probably go where?","If someone was in much pain they may need medicine there, and they would probably go where?",If someone was in much pain they may need medicine they would likely go where?,"When someone were in a lot of pain they may need medicine, they would probably to where?"
a6c294c0a33d9d23159d62f8e32ebea4,What country has a large amount of trophy hunters?,bears,africa,region,great outdoors,asia,B,What country has a large number of trophy hunters?,,,What country has a large number of trophy hunters?,Which country has a large number of trophy hunters?,Which country has a large amount of trophy hunters?,What country has a large concentration of trophy hunters?,What country has a large quantity of trophy hunters?,Wherein Has a Good Quality of Trophy Hunters?
33fd140e08ec921cc291c777a8751e3e,"He took a toll road and ended up in a state he couldn't spell, it was probably which one?",new jersey,new york,minnesota,eastern united states,connecticut,E,He took a toll road and ended up in a state he could not spell - it was probably which one?,He took a toll road and ended up in a state he couldn't spell - probably which one was?,"He took a road and ended up in a state he couldn't spell, it was probably which one?","He took a toll road and ended up in a state he could not spell, probably which one?","He took a toll road and ended up in a state that he could not spell, it was probably which one?","He took a road toll and ended up in a state he couldn't spell, probably which was?","He took a toll road and ended up in a state in which he could not spell, that was probably which one?","He took a toll road and ended up in a state which he can't spell, it was probably which one?",In a place he took a road to traffic and ended up in a state he could not spell. It was likely which one?
d3e4ac36d280d201374eae31a1276319,Sally knows a person who works at a distillery.  He takes public transportation to his job every day. What is his job?,catch cold,wear jeans,take bus,eat cake,make wine,E,Sally knows a person who works at a distillery and takes public transportation to his job every day. What is his job?,,,Sally knows a person who works in a distillery and he takes public transportation to his job every day. What is his job?,Sally knows a person who works at a distillery and takes public transport to his job every day - what is his job?,Sally knows a person who works at a distillery and who takes public transportation to his job every day - what is his job?,Sally knows a person who works in a distillery and has taken the public transportation to his job every day - what is his job?,Sally Knows a person who works in a distillery which takes public transport to his job every day?,"Sally knows a person that works at a distillery, takes public transportation to his job every day... Is his job?"
00accc9402dbb860382efbe15284f4e7,When a retired person returns to work they likely need to do what?,key,earn money,get out of bed,need money,understand themselves,B,"When a retired person returns to work, what should they likely do?","When a retired person returns to work, what are they likely to do?","When a retired person returns to work, they will likely have to do what?","When a retired person returns to work, what likely they need to do?","When a retired person returns to work, what do they likely need to do?",When a retired person returns to work they will probably have to do what?,What is likely to be needed when a retired person returns to work?,"Then, when a retired person goes back to work, who might do what?","When a retired person returns to work, what likely needs to go down?"
89a3971e3786a598da3057043f787083,Which horseman of the apocalypse is often depicted next to death?,battlefield,the healer.,funeral,war,hospital,D,,,,Which horseman of the apocalypse is often depicted beside death?,Which horseman of the apocalypse is often depicted next to the death?,Which horseman of the apocalypse is often portrayed next to the death?,Which horseman of apocalypse is often depicted alongside death?,Which horseman of the Apocalypse is sometimes the posterity of death?,Which horseman of the Apocalypse is often depicted next to the death?
d32a45ab3b751110d0578a78e54c0e64,Joe bought a bunch of grapes because he likes to use them to top his what?,make wine,shops,deserts,bowl of fruit,sunshine,C,Joe bought a bunch of grapes because he likes to use them to top what?,,,Joe bought a bunch of grapes because he likes to use them to top what?,Joe bought a bunch of grapes because he likes them to top his - what?,Joe bought a bunch of grapes because he likes them to top what?,Joe bought a bunch of grapes because he likes to enjoy what?,Joe bought a bunch of grapes because he likes to use them to top what?,Joe bought a package of grapes because he likes to use them at what top?
f6c3c03c5e0958485a16c70c0643032c,Where would you find an entrance hall that is used by a single family?,person,large building,school,house,mansion,D,Where would you find an entrance hall used by a single family?,Wo would you find an entrance hall that is used by a single family?,Wo would you find an entrance hall used by a single family?,Where would you find an entrance hall used by a single family?,Wo would you find an entrance hall that is used by a single family?,Wo would you find an entrance hall used by a single family?,Where would you find an entrance hall shared with a single family?,What would you find an entrance hall used by a single family?,Where would you find an entrance hall used by a single family?
ee01285c0ef15c0f2f5d9a441d2c62e6,"There was a dog, it was barking loudly.  James wasn't scared of it though, because it was confined.  Where might it have been confined to?",backyard,kitchen cupboard,front door,table,park,A,"There was a dog, it was barking loudly but James wasn't scared of it because it was confined to where it might have been confined?","There was a dog, it was loudly barking, but James wasn't scared of it because it was confined to where it could have been confined?","There was a dog, it was barking loudly but James wasn't scared of it because it was confined to where it could have been confined?","There was a dog, it was roaring loudly, but James wasn't scared of it, because it was confined. Where would it have been confined to?","There was a dog, it was screaming loudly, but James wasn't afraid of it, because it was confined to where it might have been confined?","There was a dog, it was barking loudly, but James wasn't scared of it though, as it was confined to where it would have been confined?","There was a dog there, it muttered loudly but James was not afraid of it - it was confined to where it might have been?","There was a dog that was barking loudly, but James was not afraid of it because it was confined. Where could it have been confined?",There was a dog that bowed loudly but James wasn't scared of it anyway as it was confined where might have been?
e7f34849ea05388ca0f8f20b634365ac,What does the sky look like on a sunny day?,dark,cloud over,rain water,appear blue,starry,D,What looks like the sky on a sunny day?,,,What looks like the sky on a sunny day?,,,What does the sky look like at a sunny day?,What looks like the sky a sunny day?,What does the sky look like on a clear day?
e80fb656a4e7a7890d051a5955ceb5da,"The child had never seen a jellyfish in real life, he had only seen them in a what?",pacific ocean,shore,tank,movie,sea,D,"The child had never seen a jellyfish in real life, he had only seen them in what?","The child had never seen a jellyfish in real life, he had seen them only in what?","The child had never seen a jellyfish in real life, he had seen them in what?","The child had never seen a jellyfish in real life, he had only seen them in what?","The child had never seen a jellyfish in real life, he had only seen them in what way?","The child had never seen a jellyfish in real life, he had only seen them in what condition?",The child had never seen in real life a jellyfish. He just saw them in what?,"The child had never seen a jellyfish in real life, he had only seen them in what state?","The child had never seen a jellyfish in real life, but it only saw them in what?"
1697aefcd4b6f7c0e329e431bb5a95d2,Why do some people choose to not own cars?,cost money,slow down,move people,get to town,cars are cheap,A,Why do some people choose not to own cars?,Warum do some people choose not to own cars?,,Why do some people choose not to own cars?,Warum choose some people not to own cars?,Why some people choose not to own cars?,Why choose some people not to own cars?,We are all saying - Why do some people choose not to own cars?:,Why do some people choose not to own a car?
8ec4a5cfff8a696d3c6818b31e541d87,"The two were wrestling, having fun and what?",making things,hug,kiss,playing around,constructing,D,,,,"The two were wrestling, had fun and what?","The two were wrestling, fun and what?",,"The two were fighting, had fun and was it?","The two were fighting, having fun and What?","The two were wrestling, had fun and what?"
c3ccee4a194578113dee174429927695,"If a person has clean laundry in the basement, what will they have to do in order to put it away in the bedroom?",die at home,cross street,climb stairs,make dinner,love objects,C,What will a person do if they have clean laundry in the basement to put it away in the bedroom?,"If a person has clean laundry in the basement, what will they have to do to put it away in the bedroom?",What will a person have to do if they have clean laundry in the basement to put it away in the bedroom?,What will they do if a person has clean laundry in the basement to put it away in the bedroom?,What will a person have to do if they have clean laundry in the basement to put it in the bedroom?,"If a person has clean laundry in the basement, what will they have to do to put it away in the bedroom?","If a person has clean laundry on the basement, what will they have to do to put it away in the bedroom?",What will a person have to do if she has clean laundry in the basement to put it in the bedroom?,"If a person has in the basement clean laundry, what will they have to do to leave it in the bedroom?"
ccded0c96ee247e5f4175af54b57d15a,Knitting with a group of friends is a great way to do what?,relaxation,carpal tunnel syndrome,talk,have fun,bleeding,D,,,,,,,Knitting with a group of friends is great for what?,Knitting is a great way to what happen to a group of friends?,Who's a great way to knit with a group of friends?
94c1474c2438654559d45149a9bec8eb,"A traveler from Atlanta wants to meet friends in Hong Kong, so he drives where?",car,bus stop,subway,skateboard,airport,E,,,,A traveler from Atlanta wants to meet friends in Hong Kong so he drives to where?,,,"A traveler from Atlanta wants to meet friends in Hong Kong, he decides to drive to where?",A traveler from Atlanta wishes to meet friends in Hong Kong so he drives where?,"A traveler from Atlanta will meet up with friends in Hong Kong, so he drives where?"
f92a15214f4ee700f610af9577ba435b,James thought that giving the AI a secular upbringing would be the better choice.  He felt that the alternative might have results that were too what?,eternal,religious,unpredictable,holy,monastic,C,"James thought that giving the AI a secular education would be the better choice, and he felt that the alternative might have results that were also what?",James thought that giving the AI a secular upbringing would be the better choice and felt that the alternative might have results that were also what?,James thought that giving the AI a secular upbringing would be the better choice and felt that the alternative could have results that were too what?,"James thought that giving a secular education to the AI would be the better choice, but he felt that the alternative could have results that were also what?","James thought that giving the AI a secular upbringing would be the better choice. He felt that the alternative could also have results that were, indeed?",James thought that giving the AI a secular education would be the better choice; he felt that the alternative might have results that were too what?,James said that giving AI a secular education would be a better option; he thought that alternative might have results they were not?,"He thought that giving AI a secular upbringing would be the better choice, and felt that the alternative might have results that were already out what?",The ideal would be giving an AI a secular childhood but felt that the alternative might also have results that are not what?
4d1dacb057d61a7312f1ada6297b1dee,"If someone is watching the professional Tigers play a game at a baseball field, where are they likely?",japan or america,baseball stadium,inside,detroit,country,D,Where are they likely if someone is watching the professional Tigers play a game on a baseball field?,"If someone is watching the professional Tigers play a game on a baseball field, where are they likely?",Where is someone likely to watch the professional Tigers play a game on a baseball field?,"If someone is watching professional Tigers play a game on a baseball field, where are they likely?","If someone is watching the professional Tigers playing a game on a baseball field, where are they likely?","If someone is watching the professional Tigers play a game on a baseball field, where are they likely?","If someone is watching the professional Tigers play a game on a Baseball field, where are they likely?","If someone is watching the professional Tigers play a game on a baseball field, where are they most likely to come from?","If someone are watching the professional Tigers play a game on a baseball field, where are they likely?"
0c7012d3750c76a0d29f659e195c09c0,Diligently taking care of proposals got him good what?,paper work,getting work done,marriage,results,efficiency,D,Diligently taking care of proposals he got good what?,Diligently taking care of proposals has he got good?,Diligently taking care of proposals has got him what good?,Diligently taking care of proposals - he got what?,Diligently taking care of proposals got him what?,Diligently taking care of proposals has got him good what?,Being diligent with the proposals attained him what?,Diligently took care of proposal he has got good what is?,What he had good at diving from the projs?
073789ca6dae04d70f4f1ee4394436c1,Where is likely a safe place to keep money?,pocket,casino,supermarket,on the ground,cash register,E,,,,Where is a safe place to keep money?,Where is likely a safe place to keep the money?,Where is likely a safe place to keep your money?,Where is certainly a safe place to keep money?,Where likely is a safe place to keep money?,In a secured place is probably a lot of money stored up?
c516476830399fd695eccb747a0e63f0,What is something you do  in a bank?,make noise,have tea,make time,make payments,take time,D,What do you do in a bank?,,,What do you do in a bank?,What is something that you do in a bank?,,What do you do in a bank?,In a bank what do you do?,What does you do in a bank?
4dbeeb50a01a3b5c9c76d1052c4b14ea,"Jim enjoyed killing people, but he did it too often and the cops found out.  What might the cops do to him?",going to jail,going to prison,beat him up,get arrested,die,D,"Jim enjoyed killing people, but he did it too often and the cops found out what could the cops do to him?","Jim enjoyed killing people, but he did it too often and the cops found out what the cops might do to him?","Jim liked killing people, but he did it too often and the cops found out What could the cops do to him?","Jim liked killing people, but he did it too often and the cops found out: What might the cops do to him?","Jim liked to kill people, but he did it too often and the cops found out: what might the cops do to him?","Jim loved killing people, but he did it too often and the cops found out What could the cops do to him?","Jim liked killing people, but he did it way too often and the cops found out: Was might they do to him?","Jim enjoyed killing people, but he did it too often and found the cops out: What might the cops do to him?","Jim enjoyed killing people, but he did it all too often and the cops found out what would happen to him by the cops?"
11b8384697455c44ada5fd8663c9b383_1,If you're using your reaching advantage on a high cliff what should you be careful not to do?,better negotiating position,fall,victory,being ahead,eat,B,What should you be careful not to do if you use your reaching advantage on a high cliff?,"If you are using your achieving advantage on a high cliff, what should you be careful not to do?",What should you be careful not to do if you use your reach advantage on a high cliff?,"If you are using your reach advantage on a high cliff, what should you be careful not to do?",What should you be careful not to do if you use your reaches advantage on a high cliff?,What should you be aware of if you are using your reach advantage on a high cliff?,"When you are using your high cliff for an advantage, what should be carefully not to do?","If you use your reach advantage on a high cliff, what do you need to make careful not to do?",What should you be really at after a high cliff if you have your reach advantage?
f273f70b5f783466931555d5a391e161,Where are you normally when you take a bath?,greece,hotel room,clothing store,own home,house,D,,,,Wo are you normally when you take a bath?,Where are you usually when taking a bath?,Where are you normally when taking a bath?,Where are you on regular basis when you take a bath?,Where are you normally at when you take a bath?,Where are you normally when you have a bath?
77b6ba8ec89e4e202c5d1264bf4f220b,Where do you use a ball to knock things down?,bowling alley,pool table,gymnasium,playground,golf,A,Wo do you use a ball to knock things down?,,,Wo do you use a ball to knock things down?,Where do you use a ball to knock down something?,Where do you use a ball to knock down things?,Wo do you use a ball to knock things down?,Wo use is a ball to knock down things?,Where to use a ball to knock down something?
3835b21ecc2c5c9317ea73aa57a5bc1c,When you haven't seen someone since they were young and years have passed what has happened to them?,senior,grow,mature,old,aged,E,What has happened to them when you haven't seen someone since they were young and years have passed?,When you haven't seen someone since they were young and years have passed what happened to them?,What happened to you when you haven't seen someone since they were young and years have passed?,Was happened to them when you haven't seen someone since they were young and years have passed?,When you haven't seen someone since they were young and years have gone by what has happened to them?,What happened to them when you haven't seen someone since they were young and years passed?,"When you haven't realised someone after they were young and not having seen their old age, what happened to them?","When you haven't seen anyone since they were young and years have passed, what has happened to them?","When you haven’t seen someone since they were young and years have passed after them, what have happened to them?"
9e63edabac6be88cdbe0e71f3af82702,What is someone watching a person who is playing guitar doing?,auditioning,hear sounds,listening to music,making music,arthritis,C,What is someone watching a person who is playing guitar?,What is someone doing watching a person who is playing guitar?,What is someone doing a person who is playing guitar?,What is someone doing watching a person who is playing guitar?,What is a person watching a person who is playing guitar?,What is someone doing to a person who is playing guitar?,What do other people do observing a person playing guitar?,In what way is someone watching a person who is playing guitar?,What is it doing to a person who is playing guitar?
2eddf83f508652b9fb4065395943430c,"The mother was punishing her children, she raised her voice to do what to them?",court system,authoritarian,ignore,avoid,yell at,E,,,,"The mother was punishing her children, she raised her voice to do what they did?",,,The mother punished her children; she raised her voice to say what to them?,"The mother was punishing her children, raising her voice to what they made the other?",This mother is punishing her children and she raised her voice to do something to them?
a9e2737e7a80877eebd4dc6ab13bb6cf,What could happen after becoming inebriated and then being sent to prison?,paralysis,regret,arrest,nudity,drunkenness,B,What could happen after being inebriated and then sent to prison?,What could happen after being drunk and then sent to prison?,What could happen after becoming drunk and then being sent to prison?,What could happen after becoming drunk and being sent to prison?,What could happen after being inebriated and then sent to prison?,What could happen after getting inebriated and then sent to prison?,What can happen after you become underebriated and are sent to prison?,What could happen to prison after being intoxicated and then incarcerated?,What happen after feeling drunk and then been sent to prison?
c07b311bb92af482c54c6da8777b42d4,What could prevent someone from starting to dance?,becoming tired,sore feet,sweat,wearing beads,having fun,B,What could prevent someone from dancing?,,,What could prevent someone from dancing?,,,What could stop someone from dancing?,What could stop someone from starting to dance?,What could prevent someone from starting a dance?
41ad126e0cabe9e67d664765d72fbbd8,Sarah put her food in a trash can beside her desk.  Where might she have been?,bus stop,corner,office,park,motel,C,Sarah put her food in a trash can beside her desk - where would she have been?,Sarah put her food in a trash can beside her desk. Where could she have been?,"Sarah put her food in a trash can beside her desk, where she could have been?",Sarah put her food in a trash can beside her desk: Where could she have been?,Sarah placed her food beside her desk in a trash can. Where would have she been?,"Sarah put her food in a trash can beside her desk, where would she have been?","Sarah placed her food on a trash can beside her desk, where she would have been?",Sarah put her food in a trash can beside her desk - where would she have been?,Sarah put her food in a can beside her desk. Where would have she been?
361933fd4ba39941a7e79aa0f1847a88,Sarah was on the 30th floor when the fire started.  That made it difficult for her to escape what?,carpet,hallway,obesity,building,exchange,D,"Sarah was on the 30th floor when the fire started, which made it difficult for her to escape?","Sarah was on the 30th floor when the fire started, which made it difficult for her to escape what?","Sarah was on the 30th floor when the fire started, making it difficult for her to escape what?","Sarah was on the 30th floor when the fire started, which made it difficult for her to escape?","Sarah was on the 30th floor when the fire started, which made it difficult for her to escape what?",Sarah was on the 30th floor when the fire started - making it difficult for her to escape what?,"Sarah was on floor 30 when fire started, that made it difficult for her to escape - what?","The fire started on the 30th floor, which made it difficult for her to escape what?",Sarah was on the 30th floor when the fire started. That made it easy for what?
273325ff03af43788ef0c0088b3b3e08,What country has with the capital of Amsterdam has a Fortis bank?,netherlands,utrecht,brussels,belgium,denmark,A,What country has a Fortis bank with the capital of Amsterdam?,What country has a Fortis Bank with the capital Amsterdam?,,What country has a Fortis bank with the capital Amsterdam?,What country has a Fortis bank with the capital of Amsterdam?,What country has with the capital of Amsterdam a Fortis Bank?,What country has the capital Amsterdam has a Fortis bank?,What country has a Fortis Bank in Amsterdam?,What country has a Fortis Bank in the Capital Region of Amsterdam?
5cc173999089fd11673252a58b8c0feb,"The man went to clown college, he had always want to run away with the what?",circus,carnival,surprise,spoons,party,A,"The man went to clown college, he always wanted to run away with what?","The man went to the clown college, he had always wanted to run away with what?",The man went to clown college and always wanted to run away with what?,"The man went to clown college, he had always wanted to run away with what?","The man went to clown college, he always wanted to run away with what?",The man went to clown college and had always wanted to run away with the what?,The man went to Clown College he always wanted to run away from what?,The man went to the clown college and had always wanted to run away with who?,"The man went to the clown college, he always wanted to run away with what?"
