model,id,paraphrase_level,variants_correct,variants_total,para_majority_correct,gold_answer,orig_pred,orig_correct,taxonomy
yi_6b,c8b540df6d26f6d969c7b039d859fb2b,strong,1,3,False,C,C,True,Brittle Failure
yi_6b,c8d16890c903df672564f7fc88f91b1d,light,3,3,True,E,E,True,Stable Correct
yi_6b,c8d16890c903df672564f7fc88f91b1d,medium,3,3,True,E,E,True,Stable Correct
yi_6b,c8d16890c903df672564f7fc88f91b1d,strong,3,3,True,E,E,True,Stable Correct
yi_6b,c900805e2924bc6606f95b97bee7857b,light,2,3,True,C,C,True,Stable Correct
yi_6b,c900805e2924bc6606f95b97bee7857b,medium,3,3,True,C,C,True,Stable Correct
yi_6b,c900805e2924bc6606f95b97bee7857b,strong,2,3,True,C,C,True,Stable Correct
yi_6b,c91ba540d9b5a72c135516a72d767166,light,3,3,True,D,D,True,Stable Correct
yi_6b,c91ba540d9b5a72c135516a72d767166,medium,3,3,True,D,D,True,Stable Correct
yi_6b,c91ba540d9b5a72c135516a72d767166,strong,2,3,True,D,D,True,Stable Correct
yi_6b,c923c7ad731fd30a2e404f598e77279e,light,0,3,False,A,D,False,Stable Wrong
yi_6b,c923c7ad731fd30a2e404f598e77279e,medium,1,3,False,A,D,False,Stable Wrong
yi_6b,c923c7ad731fd30a2e404f598e77279e,strong,0,3,False,A,D,False,Stable Wrong
yi_6b,c92c9dc3c0a06bc2d76889dbe2f86ad6,medium,2,3,True,C,C,True,Stable Correct
yi_6b,c92c9dc3c0a06bc2d76889dbe2f86ad6,strong,3,3,True,C,C,True,Stable Correct
yi_6b,c939126f516a5c76357a07edd250bc04,light,0,2,False,C,E,False,Stable Wrong
yi_6b,c939126f516a5c76357a07edd250bc04,medium,0,3,False,C,E,False,Stable Wrong
yi_6b,c939126f516a5c76357a07edd250bc04,strong,0,3,False,C,E,False,Stable Wrong
yi_6b,c98ab3770446918f21f70573a168c540,light,3,3,True,A,A,True,Stable Correct
yi_6b,c98ab3770446918f21f70573a168c540,medium,3,3,True,A,A,True,Stable Correct
yi_6b,c98ab3770446918f21f70573a168c540,strong,3,3,True,A,A,True,Stable Correct
yi_6b,c993c4afe371297dbfbb78bec8832d08,light,3,3,True,E,E,True,Stable Correct
yi_6b,c993c4afe371297dbfbb78bec8832d08,medium,3,3,True,E,E,True,Stable Correct
yi_6b,c993c4afe371297dbfbb78bec8832d08,strong,2,3,True,E,E,True,Stable Correct
yi_6b,c9b7535d638a13785b931b8f983bd7ba,light,0,1,False,D,C,False,Stable Wrong
yi_6b,c9b7535d638a13785b931b8f983bd7ba,medium,0,2,False,D,C,False,Stable Wrong
yi_6b,c9b7535d638a13785b931b8f983bd7ba,strong,0,3,False,D,C,False,Stable Wrong
yi_6b,ca090765510c63b0b783aefda575ec1d,light,3,3,True,C,C,True,Stable Correct
yi_6b,ca090765510c63b0b783aefda575ec1d,medium,3,3,True,C,C,True,Stable Correct
yi_6b,ca090765510c63b0b783aefda575ec1d,strong,3,3,True,C,C,True,Stable Correct
yi_6b,ca2328a4021800b7edf6d9fb45222c87,light,1,2,False,B,B,True,Brittle Failure
yi_6b,ca2328a4021800b7edf6d9fb45222c87,medium,2,3,True,B,B,True,Stable Correct
yi_6b,ca2328a4021800b7edf6d9fb45222c87,strong,2,3,True,B,B,True,Stable Correct
yi_6b,ca655773732d07d4bf92a715d4cc3dc9,light,3,3,True,E,E,True,Stable Correct
yi_6b,ca655773732d07d4bf92a715d4cc3dc9,medium,3,3,True,E,E,True,Stable Correct
yi_6b,ca655773732d07d4bf92a715d4cc3dc9,strong,0,3,False,E,E,True,Brittle Failure
yi_6b,ca736faebf0b8c85cca5d06a0406bf5d,light,2,3,True,E,E,True,Stable Correct
yi_6b,ca736faebf0b8c85cca5d06a0406bf5d,medium,3,3,True,E,E,True,Stable Correct
yi_6b,ca736faebf0b8c85cca5d06a0406bf5d,strong,2,3,True,E,E,True,Stable Correct
yi_6b,ca94a7a2db2427000631de54f68f251f,light,0,3,False,E,D,False,Stable Wrong
yi_6b,ca94a7a2db2427000631de54f68f251f,medium,0,3,False,E,D,False,Stable Wrong
yi_6b,ca94a7a2db2427000631de54f68f251f,strong,0,3,False,E,D,False,Stable Wrong
yi_6b,cabb865ff429e2a701f9622a7f3d12aa,light,0,3,False,A,D,False,Stable Wrong
yi_6b,cabb865ff429e2a701f9622a7f3d12aa,medium,1,3,False,A,D,False,Stable Wrong
yi_6b,cabb865ff429e2a701f9622a7f3d12aa,strong,1,3,False,A,D,False,Stable Wrong
yi_6b,cae61908c731d4a20889e04c3e784ebe,light,0,3,False,D,C,False,Stable Wrong
yi_6b,cae61908c731d4a20889e04c3e784ebe,medium,0,2,False,D,C,False,Stable Wrong
yi_6b,cae61908c731d4a20889e04c3e784ebe,strong,0,3,False,D,C,False,Stable Wrong
yi_6b,caf2c73c78481a2f62ace777b71587c2,light,0,3,False,A,E,False,Stable Wrong
yi_6b,caf2c73c78481a2f62ace777b71587c2,medium,3,3,True,A,E,False,Unstable but Recoverable
yi_6b,caf2c73c78481a2f62ace777b71587c2,strong,2,3,True,A,E,False,Unstable but Recoverable
yi_6b,cb099972be8be929d884c089195fc249,medium,0,3,False,B,E,False,Stable Wrong
yi_6b,cb099972be8be929d884c089195fc249,strong,0,3,False,B,E,False,Stable Wrong
yi_6b,cb0bfeb33c70bc67b4e79077c7136665,light,0,1,False,B,E,False,Stable Wrong
yi_6b,cb0bfeb33c70bc67b4e79077c7136665,medium,0,3,False,B,E,False,Stable Wrong
yi_6b,cb0bfeb33c70bc67b4e79077c7136665,strong,0,3,False,B,E,False,Stable Wrong
yi_6b,cb2fba589fdefb341700e30ae51ba9aa,medium,1,1,True,C,C,True,Stable Correct
yi_6b,cb2fba589fdefb341700e30ae51ba9aa,strong,2,3,True,C,C,True,Stable Correct
yi_6b,cb43cf15e2320cead1d00ce34d4ad6a3,medium,3,3,True,C,C,True,Stable Correct
yi_6b,cb43cf15e2320cead1d00ce34d4ad6a3,strong,3,3,True,C,C,True,Stable Correct
yi_6b,cb7dbd26dc49d50e6da43ff800fb5581,light,0,3,False,B,A,False,Stable Wrong
yi_6b,cb7dbd26dc49d50e6da43ff800fb5581,medium,0,3,False,B,A,False,Stable Wrong
yi_6b,cb7dbd26dc49d50e6da43ff800fb5581,strong,0,3,False,B,A,False,Stable Wrong
yi_6b,cbab7a046c81af1c5b6da93d714059b9,light,3,3,True,C,C,True,Stable Correct
yi_6b,cbab7a046c81af1c5b6da93d714059b9,medium,3,3,True,C,C,True,Stable Correct
yi_6b,cbab7a046c81af1c5b6da93d714059b9,strong,2,3,True,C,C,True,Stable Correct
yi_6b,cbab9fdbf3f0a49429a6f5c503b35c2f,light,1,1,True,B,B,True,Stable Correct
yi_6b,cbab9fdbf3f0a49429a6f5c503b35c2f,medium,3,3,True,B,B,True,Stable Correct
yi_6b,cbab9fdbf3f0a49429a6f5c503b35c2f,strong,3,3,True,B,B,True,Stable Correct
yi_6b,cbb1730b2d530e4d2d13c0a7eb893e76,light,2,2,True,B,B,True,Stable Correct
yi_6b,cbb1730b2d530e4d2d13c0a7eb893e76,medium,3,3,True,B,B,True,Stable Correct
yi_6b,cbb1730b2d530e4d2d13c0a7eb893e76,strong,2,3,True,B,B,True,Stable Correct
yi_6b,cbcdbc65929fe4937e0a13f4791a0845,light,2,2,True,E,E,True,Stable Correct
yi_6b,cbcdbc65929fe4937e0a13f4791a0845,medium,3,3,True,E,E,True,Stable Correct
yi_6b,cbcdbc65929fe4937e0a13f4791a0845,strong,3,3,True,E,E,True,Stable Correct
yi_6b,cbe744af729ab1b034170350c9b6645c,light,0,2,False,E,C,False,Stable Wrong
yi_6b,cbe744af729ab1b034170350c9b6645c,medium,0,3,False,E,C,False,Stable Wrong
yi_6b,cbe744af729ab1b034170350c9b6645c,strong,0,3,False,E,C,False,Stable Wrong
yi_6b,cbecd975d0134c0044a57079230543aa,light,1,1,True,D,D,True,Stable Correct
yi_6b,cbecd975d0134c0044a57079230543aa,medium,3,3,True,D,D,True,Stable Correct
yi_6b,cbecd975d0134c0044a57079230543aa,strong,3,3,True,D,D,True,Stable Correct
yi_6b,cc563c7c3e20cef2495bcef261ee9e14,light,0,2,False,D,E,False,Stable Wrong
yi_6b,cc563c7c3e20cef2495bcef261ee9e14,medium,0,3,False,D,E,False,Stable Wrong
yi_6b,cc563c7c3e20cef2495bcef261ee9e14,strong,0,3,False,D,E,False,Stable Wrong
yi_6b,cc78fb1bc528a817492ce8552d76b31d,light,2,2,True,D,D,True,Stable Correct
yi_6b,cc78fb1bc528a817492ce8552d76b31d,medium,3,3,True,D,D,True,Stable Correct
yi_6b,cc78fb1bc528a817492ce8552d76b31d,strong,3,3,True,D,D,True,Stable Correct
yi_6b,cc7992d64d2cd04eeb3e0a5168037e87,light,3,3,True,A,A,True,Stable Correct
yi_6b,cc7992d64d2cd04eeb3e0a5168037e87,medium,3,3,True,A,A,True,Stable Correct
yi_6b,cc7992d64d2cd04eeb3e0a5168037e87,strong,3,3,True,A,A,True,Stable Correct
yi_6b,cc8ce6409c110f75438e54d1308e6d3f,light,1,1,True,D,D,True,Stable Correct
yi_6b,cc8ce6409c110f75438e54d1308e6d3f,medium,3,3,True,D,D,True,Stable Correct
yi_6b,cc8ce6409c110f75438e54d1308e6d3f,strong,2,3,True,D,D,True,Stable Correct
yi_6b,cca6ab9b65e55f5551b28cab0864e169,light,3,3,True,C,C,True,Stable Correct
yi_6b,cca6ab9b65e55f5551b28cab0864e169,medium,3,3,True,C,C,True,Stable Correct
yi_6b,cca6ab9b65e55f5551b28cab0864e169,strong,2,3,True,C,C,True,Stable Correct
yi_6b,ccded0c96ee247e5f4175af54b57d15a,strong,2,3,True,D,D,True,Stable Correct
yi_6b,cd0aa919b03893a1065d721d2a29713e,medium,1,2,False,A,C,False,Stable Wrong
yi_6b,cd0aa919b03893a1065d721d2a29713e,strong,1,3,False,A,C,False,Stable Wrong
yi_6b,cd0c0ef3b8ce0eb09ff26823f6059be6,medium,3,3,True,E,E,True,Stable Correct
yi_6b,cd0c0ef3b8ce0eb09ff26823f6059be6,strong,2,3,True,E,E,True,Stable Correct
yi_6b,cd0c83344e05c5c650e86ab7663cb3e8,light,3,3,True,A,A,True,Stable Correct
yi_6b,cd0c83344e05c5c650e86ab7663cb3e8,medium,3,3,True,A,A,True,Stable Correct
yi_6b,cd0c83344e05c5c650e86ab7663cb3e8,strong,2,3,True,A,A,True,Stable Correct
yi_6b,cd37f664184ee05ec099080ba2e2dc9f,light,3,3,True,E,E,True,Stable Correct
yi_6b,cd37f664184ee05ec099080ba2e2dc9f,medium,3,3,True,E,E,True,Stable Correct
yi_6b,cd37f664184ee05ec099080ba2e2dc9f,strong,3,3,True,E,E,True,Stable Correct
yi_6b,cd618ea5a653c808adc6478e9e6ea7ab,light,0,2,False,B,C,False,Stable Wrong
yi_6b,cd618ea5a653c808adc6478e9e6ea7ab,medium,0,3,False,B,C,False,Stable Wrong
yi_6b,cd618ea5a653c808adc6478e9e6ea7ab,strong,0,3,False,B,C,False,Stable Wrong
yi_6b,cd82b8028c5eebd83fe699a378081a27,light,0,1,False,B,E,False,Stable Wrong
yi_6b,cd82b8028c5eebd83fe699a378081a27,medium,0,3,False,B,E,False,Stable Wrong
yi_6b,cd82b8028c5eebd83fe699a378081a27,strong,0,3,False,B,E,False,Stable Wrong
yi_6b,cd873aa74bf05ef58c1b9dac2c80c3ed,light,0,1,False,A,D,False,Stable Wrong
yi_6b,cd873aa74bf05ef58c1b9dac2c80c3ed,medium,0,3,False,A,D,False,Stable Wrong
yi_6b,cd873aa74bf05ef58c1b9dac2c80c3ed,strong,0,3,False,A,D,False,Stable Wrong
yi_6b,cd9ac90b45c7c9c897114ebbc8572355,light,1,1,True,C,C,True,Stable Correct
yi_6b,cd9ac90b45c7c9c897114ebbc8572355,medium,3,3,True,C,C,True,Stable Correct
yi_6b,cd9ac90b45c7c9c897114ebbc8572355,strong,3,3,True,C,C,True,Stable Correct
yi_6b,cda0bb0bfcd8215142d6ba47b1906fec,light,0,3,False,D,E,False,Stable Wrong
yi_6b,cda0bb0bfcd8215142d6ba47b1906fec,medium,0,3,False,D,E,False,Stable Wrong
yi_6b,cda0bb0bfcd8215142d6ba47b1906fec,strong,0,3,False,D,E,False,Stable Wrong
yi_6b,cdded14aedfc75e469ef0e0e800d91bd,light,3,3,True,D,D,True,Stable Correct
yi_6b,cdded14aedfc75e469ef0e0e800d91bd,medium,3,3,True,D,D,True,Stable Correct
yi_6b,cdded14aedfc75e469ef0e0e800d91bd,strong,3,3,True,D,D,True,Stable Correct
yi_6b,cde966354eeebf35550ff53bcb504639,light,3,3,True,A,A,True,Stable Correct
yi_6b,cde966354eeebf35550ff53bcb504639,medium,3,3,True,A,A,True,Stable Correct
yi_6b,cde966354eeebf35550ff53bcb504639,strong,3,3,True,A,A,True,Stable Correct
yi_6b,cdf1d24c6271aa5452fa2eae4a36d661,light,3,3,True,E,E,True,Stable Correct
yi_6b,cdf1d24c6271aa5452fa2eae4a36d661,medium,3,3,True,E,E,True,Stable Correct
yi_6b,cdf1d24c6271aa5452fa2eae4a36d661,strong,3,3,True,E,E,True,Stable Correct
yi_6b,ce04be4f2455e9d56d7f5747e792eb53,medium,1,1,True,D,D,True,Stable Correct
yi_6b,ce04be4f2455e9d56d7f5747e792eb53,strong,3,3,True,D,D,True,Stable Correct
yi_6b,ce22a125e001cef57b1ae0d696bc63c6,light,1,3,False,A,A,True,Brittle Failure
yi_6b,ce22a125e001cef57b1ae0d696bc63c6,medium,1,3,False,A,A,True,Brittle Failure
yi_6b,ce22a125e001cef57b1ae0d696bc63c6,strong,0,3,False,A,A,True,Brittle Failure
yi_6b,ce523de9900fc0353791589026d964c3,medium,2,2,True,A,A,True,Stable Correct
yi_6b,ce523de9900fc0353791589026d964c3,strong,3,3,True,A,A,True,Stable Correct
yi_6b,ce6f42800abbc61b4a7c5aeeadda0dd3,light,0,2,False,D,C,False,Stable Wrong
yi_6b,ce6f42800abbc61b4a7c5aeeadda0dd3,medium,0,3,False,D,C,False,Stable Wrong
yi_6b,ce6f42800abbc61b4a7c5aeeadda0dd3,strong,0,3,False,D,C,False,Stable Wrong
yi_6b,ce962a50fa8190f7de59324820ca2111,light,3,3,True,E,E,True,Stable Correct
yi_6b,ce962a50fa8190f7de59324820ca2111,medium,2,3,True,E,E,True,Stable Correct
yi_6b,ce962a50fa8190f7de59324820ca2111,strong,2,3,True,E,E,True,Stable Correct
yi_6b,cea9749cd1bb496863d6186aec2da8e9,light,1,3,False,B,B,True,Brittle Failure
yi_6b,cea9749cd1bb496863d6186aec2da8e9,medium,0,3,False,B,B,True,Brittle Failure
yi_6b,cea9749cd1bb496863d6186aec2da8e9,strong,1,3,False,B,B,True,Brittle Failure
yi_6b,ceae0ae74b1b75f7845558d3b9ed4913,light,0,3,False,C,E,False,Stable Wrong
yi_6b,ceae0ae74b1b75f7845558d3b9ed4913,medium,0,3,False,C,E,False,Stable Wrong
yi_6b,ceae0ae74b1b75f7845558d3b9ed4913,strong,0,3,False,C,E,False,Stable Wrong
yi_6b,cec56d3dcd19e8e6bfd22f030fb76b79,light,1,1,True,C,C,True,Stable Correct
yi_6b,cec56d3dcd19e8e6bfd22f030fb76b79,medium,2,3,True,C,C,True,Stable Correct
yi_6b,cec56d3dcd19e8e6bfd22f030fb76b79,strong,3,3,True,C,C,True,Stable Correct
yi_6b,cee4adb04e84884d62facb8f507c9a40,light,0,3,False,A,C,False,Stable Wrong
yi_6b,cee4adb04e84884d62facb8f507c9a40,medium,0,3,False,A,C,False,Stable Wrong
yi_6b,cee4adb04e84884d62facb8f507c9a40,strong,0,3,False,A,C,False,Stable Wrong
yi_6b,cef9f7e58b0c26470bea23bf2898a729,light,3,3,True,D,D,True,Stable Correct
yi_6b,cef9f7e58b0c26470bea23bf2898a729,medium,3,3,True,D,D,True,Stable Correct
yi_6b,cef9f7e58b0c26470bea23bf2898a729,strong,3,3,True,D,D,True,Stable Correct
yi_6b,cf00670689debd15556a03e7b0521a37_1,light,3,3,True,C,C,True,Stable Correct
yi_6b,cf00670689debd15556a03e7b0521a37_1,medium,2,3,True,C,C,True,Stable Correct
yi_6b,cf00670689debd15556a03e7b0521a37_1,strong,2,3,True,C,C,True,Stable Correct
yi_6b,cf09ac2c79f03a40efb8ba405b577965,medium,3,3,True,B,B,True,Stable Correct
yi_6b,cf09ac2c79f03a40efb8ba405b577965,strong,2,3,True,B,B,True,Stable Correct
yi_6b,cf1d007a85f41d0738362c31852bf067,light,3,3,True,A,A,True,Stable Correct
yi_6b,cf1d007a85f41d0738362c31852bf067,medium,3,3,True,A,A,True,Stable Correct
yi_6b,cf1d007a85f41d0738362c31852bf067,strong,3,3,True,A,A,True,Stable Correct
yi_6b,cf225da83ae20d829f0834ec535bbcaf,light,3,3,True,D,D,True,Stable Correct
yi_6b,cf225da83ae20d829f0834ec535bbcaf,medium,3,3,True,D,D,True,Stable Correct
yi_6b,cf225da83ae20d829f0834ec535bbcaf,strong,2,3,True,D,D,True,Stable Correct
yi_6b,cf27007ae83ea19f89e50db475b58443,light,1,3,False,A,A,True,Brittle Failure
yi_6b,cf27007ae83ea19f89e50db475b58443,medium,2,3,True,A,A,True,Stable Correct
yi_6b,cf27007ae83ea19f89e50db475b58443,strong,2,3,True,A,A,True,Stable Correct
yi_6b,cf28a6ab54c885eae5e3cb150e3f110d,light,3,3,True,C,C,True,Stable Correct
yi_6b,cf28a6ab54c885eae5e3cb150e3f110d,medium,3,3,True,C,C,True,Stable Correct
yi_6b,cf28a6ab54c885eae5e3cb150e3f110d,strong,3,3,True,C,C,True,Stable Correct
yi_6b,cf2e7d7b10f477c31022acb36c1c70cc,light,0,3,False,A,D,False,Stable Wrong
yi_6b,cf2e7d7b10f477c31022acb36c1c70cc,medium,1,3,False,A,D,False,Stable Wrong
yi_6b,cf2e7d7b10f477c31022acb36c1c70cc,strong,1,3,False,A,D,False,Stable Wrong
yi_6b,cf739655a4df2c6a5a1bef3d7d26273c,light,1,1,True,E,E,True,Stable Correct
yi_6b,cf739655a4df2c6a5a1bef3d7d26273c,medium,3,3,True,E,E,True,Stable Correct
yi_6b,cf739655a4df2c6a5a1bef3d7d26273c,strong,3,3,True,E,E,True,Stable Correct
yi_6b,cfb48ad71eff8262bf309c145ddc952d,light,3,3,True,C,C,True,Stable Correct
yi_6b,cfb48ad71eff8262bf309c145ddc952d,medium,2,3,True,C,C,True,Stable Correct
yi_6b,cfb48ad71eff8262bf309c145ddc952d,strong,0,3,False,C,C,True,Brittle Failure
yi_6b,cfd90a5039363b1259e63986226da135,light,0,3,False,D,A,False,Stable Wrong
yi_6b,cfd90a5039363b1259e63986226da135,medium,0,3,False,D,A,False,Stable Wrong
yi_6b,cfd90a5039363b1259e63986226da135,strong,0,3,False,D,A,False,Stable Wrong
yi_6b,d021fa45305002f81aba8006a2654c80,light,0,3,False,C,B,False,Stable Wrong
yi_6b,d021fa45305002f81aba8006a2654c80,medium,0,3,False,C,B,False,Stable Wrong
yi_6b,d021fa45305002f81aba8006a2654c80,strong,0,3,False,C,B,False,Stable Wrong
yi_6b,d08295b7f1fe388833a2b7e6fffbdb95,medium,0,3,False,A,E,False,Stable Wrong
yi_6b,d08295b7f1fe388833a2b7e6fffbdb95,strong,0,3,False,A,E,False,Stable Wrong
yi_6b,d0ee686c19689e5da9caafa3d8f8942f,light,3,3,True,B,B,True,Stable Correct
yi_6b,d0ee686c19689e5da9caafa3d8f8942f,medium,3,3,True,B,B,True,Stable Correct
yi_6b,d0ee686c19689e5da9caafa3d8f8942f,strong,3,3,True,B,B,True,Stable Correct
yi_6b,d0f6be91ef071b5a5a4a9a84c5138446,light,2,2,True,C,C,True,Stable Correct
yi_6b,d0f6be91ef071b5a5a4a9a84c5138446,medium,3,3,True,C,C,True,Stable Correct
yi_6b,d0f6be91ef071b5a5a4a9a84c5138446,strong,3,3,True,C,C,True,Stable Correct
yi_6b,d101cc3b29f65e9a53d671e9580e3203,medium,0,1,False,B,C,False,Stable Wrong
yi_6b,d101cc3b29f65e9a53d671e9580e3203,strong,0,3,False,B,C,False,Stable Wrong
yi_6b,d1244f26fe16fce8034508f24b70b03c,light,3,3,True,D,D,True,Stable Correct
yi_6b,d1244f26fe16fce8034508f24b70b03c,medium,3,3,True,D,D,True,Stable Correct
yi_6b,d1244f26fe16fce8034508f24b70b03c,strong,2,3,True,D,D,True,Stable Correct
yi_6b,d13ab3ed59cf25fdccf67f0b576dcebc,light,3,3,True,C,C,True,Stable Correct
yi_6b,d13ab3ed59cf25fdccf67f0b576dcebc,medium,3,3,True,C,C,True,Stable Correct
yi_6b,d13ab3ed59cf25fdccf67f0b576dcebc,strong,1,3,False,C,C,True,Brittle Failure
yi_6b,d14a89fb8d2d3a31d5f0c4ed0f922309,light,0,1,False,B,A,False,Stable Wrong
yi_6b,d14a89fb8d2d3a31d5f0c4ed0f922309,medium,0,3,False,B,A,False,Stable Wrong
yi_6b,d14a89fb8d2d3a31d5f0c4ed0f922309,strong,1,3,False,B,A,False,Stable Wrong
yi_6b,d16d85ec7a5852cf41b26e765a652be9,light,0,3,False,A,A,True,Brittle Failure
yi_6b,d16d85ec7a5852cf41b26e765a652be9,medium,0,3,False,A,A,True,Brittle Failure
yi_6b,d16d85ec7a5852cf41b26e765a652be9,strong,2,3,True,A,A,True,Stable Correct
yi_6b,d16dbe073f934d230107b63e6627e597,light,3,3,True,E,E,True,Stable Correct
yi_6b,d16dbe073f934d230107b63e6627e597,medium,3,3,True,E,E,True,Stable Correct
yi_6b,d16dbe073f934d230107b63e6627e597,strong,3,3,True,E,E,True,Stable Correct
yi_6b,d1acb6808baf46e80dcbbbd6f27a28f9,light,0,3,False,E,A,False,Stable Wrong
yi_6b,d1acb6808baf46e80dcbbbd6f27a28f9,medium,0,3,False,E,A,False,Stable Wrong
yi_6b,d1acb6808baf46e80dcbbbd6f27a28f9,strong,0,3,False,E,A,False,Stable Wrong
yi_6b,d215ad0afa9d7da604470e9bc302c95f,light,2,3,True,D,E,False,Unstable but Recoverable
yi_6b,d215ad0afa9d7da604470e9bc302c95f,medium,1,3,False,D,E,False,Stable Wrong
yi_6b,d215ad0afa9d7da604470e9bc302c95f,strong,2,3,True,D,E,False,Unstable but Recoverable
yi_6b,d21b0ce1c1792f1cdf920a81f9f5ee96,light,1,2,False,C,C,True,Brittle Failure
yi_6b,d21b0ce1c1792f1cdf920a81f9f5ee96,medium,3,3,True,C,C,True,Stable Correct
yi_6b,d21b0ce1c1792f1cdf920a81f9f5ee96,strong,2,3,True,C,C,True,Stable Correct
yi_6b,d2318c135ce1af7d7ce72f594ff5ff78,light,1,1,True,C,C,True,Stable Correct
yi_6b,d2318c135ce1af7d7ce72f594ff5ff78,medium,3,3,True,C,C,True,Stable Correct
yi_6b,d2318c135ce1af7d7ce72f594ff5ff78,strong,3,3,True,C,C,True,Stable Correct
yi_6b,d2444a2eeab998201ccb05c68474bae6,light,3,3,True,E,E,True,Stable Correct
yi_6b,d2444a2eeab998201ccb05c68474bae6,medium,3,3,True,E,E,True,Stable Correct
yi_6b,d2444a2eeab998201ccb05c68474bae6,strong,3,3,True,E,E,True,Stable Correct
yi_6b,d244fce5f60165ba5e13d019c2000849,light,3,3,True,C,C,True,Stable Correct
yi_6b,d244fce5f60165ba5e13d019c2000849,medium,2,3,True,C,C,True,Stable Correct
yi_6b,d244fce5f60165ba5e13d019c2000849,strong,2,3,True,C,C,True,Stable Correct
yi_6b,d27783ba0a887f79be8a13eb7a09a760,medium,1,2,False,D,D,True,Brittle Failure
yi_6b,d27783ba0a887f79be8a13eb7a09a760,strong,3,3,True,D,D,True,Stable Correct
yi_6b,d27f1602b253d0809bd55f0af84c43f6,light,0,3,False,D,C,False,Stable Wrong
yi_6b,d27f1602b253d0809bd55f0af84c43f6,medium,0,3,False,D,C,False,Stable Wrong
yi_6b,d27f1602b253d0809bd55f0af84c43f6,strong,0,3,False,D,C,False,Stable Wrong
yi_6b,d28d3ce3b1a1f889ac835c469d1ee495,light,0,3,False,D,C,False,Stable Wrong
yi_6b,d28d3ce3b1a1f889ac835c469d1ee495,medium,0,3,False,D,C,False,Stable Wrong
yi_6b,d28d3ce3b1a1f889ac835c469d1ee495,strong,0,3,False,D,C,False,Stable Wrong
yi_6b,d29f6edfebec4b89536886e4fa361d7c,light,0,2,False,B,E,False,Stable Wrong
yi_6b,d29f6edfebec4b89536886e4fa361d7c,medium,0,3,False,B,E,False,Stable Wrong
yi_6b,d29f6edfebec4b89536886e4fa361d7c,strong,0,3,False,B,E,False,Stable Wrong
yi_6b,d2ad8c34663e5c3f210880b540eb8bba,light,3,3,True,C,C,True,Stable Correct
yi_6b,d2ad8c34663e5c3f210880b540eb8bba,medium,3,3,True,C,C,True,Stable Correct
yi_6b,d2ad8c34663e5c3f210880b540eb8bba,strong,3,3,True,C,C,True,Stable Correct
yi_6b,d2d986c6fdea7b05002a61a5d637b643,light,0,3,False,B,C,False,Stable Wrong
yi_6b,d2d986c6fdea7b05002a61a5d637b643,medium,0,3,False,B,C,False,Stable Wrong
yi_6b,d2d986c6fdea7b05002a61a5d637b643,strong,0,3,False,B,C,False,Stable Wrong
yi_6b,d32a45ab3b751110d0578a78e54c0e64,light,1,1,True,C,C,True,Stable Correct
yi_6b,d32a45ab3b751110d0578a78e54c0e64,medium,1,3,False,C,C,True,Brittle Failure
yi_6b,d32a45ab3b751110d0578a78e54c0e64,strong,1,3,False,C,C,True,Brittle Failure
yi_6b,d365ed78590354f1bda41068fa5cae27,light,0,3,False,B,C,False,Stable Wrong
yi_6b,d365ed78590354f1bda41068fa5cae27,medium,0,3,False,B,C,False,Stable Wrong
yi_6b,d365ed78590354f1bda41068fa5cae27,strong,0,3,False,B,C,False,Stable Wrong
yi_6b,d3d94c6a27a16683334c181aac80e6e4,light,0,1,False,C,D,False,Stable Wrong
yi_6b,d3d94c6a27a16683334c181aac80e6e4,medium,0,1,False,C,D,False,Stable Wrong
yi_6b,d3d94c6a27a16683334c181aac80e6e4,strong,1,3,False,C,D,False,Stable Wrong
yi_6b,d3e4ac36d280d201374eae31a1276319,light,1,1,True,E,C,False,Unstable but Recoverable
yi_6b,d3e4ac36d280d201374eae31a1276319,medium,3,3,True,E,C,False,Unstable but Recoverable
yi_6b,d3e4ac36d280d201374eae31a1276319,strong,1,3,False,E,C,False,Stable Wrong
yi_6b,d3e98061ba20fda7e1effd80b9ff2582,light,1,1,True,E,E,True,Stable Correct
yi_6b,d3e98061ba20fda7e1effd80b9ff2582,medium,1,3,False,E,E,True,Brittle Failure
yi_6b,d3e98061ba20fda7e1effd80b9ff2582,strong,1,3,False,E,E,True,Brittle Failure
yi_6b,d41a5f687cd6d8ef80feb1ec20fa1755,light,2,2,True,E,E,True,Stable Correct
yi_6b,d41a5f687cd6d8ef80feb1ec20fa1755,medium,3,3,True,E,E,True,Stable Correct
yi_6b,d41a5f687cd6d8ef80feb1ec20fa1755,strong,3,3,True,E,E,True,Stable Correct
yi_6b,d4ca1f13ccd70d69551e000319d2c06b,light,1,1,True,B,B,True,Stable Correct
yi_6b,d4ca1f13ccd70d69551e000319d2c06b,medium,3,3,True,B,B,True,Stable Correct
yi_6b,d4ca1f13ccd70d69551e000319d2c06b,strong,1,3,False,B,B,True,Brittle Failure
yi_6b,d50c7468aee55aed8ac6085fbc552d27,light,0,1,False,B,B,True,Brittle Failure
yi_6b,d50c7468aee55aed8ac6085fbc552d27,medium,1,2,False,B,B,True,Brittle Failure
yi_6b,d50c7468aee55aed8ac6085fbc552d27,strong,2,3,True,B,B,True,Stable Correct
yi_6b,d51b4f3a0cea6515359ab7bba24ad378,light,3,3,True,A,A,True,Stable Correct
